year,code,name,file_name,file_link
2009,sz000409,ST泰复,2009年年度报告_(716k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876447.PDF
2009,sz000017,ST中华A,2009年年度报告_(524k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876435.PDF
2009,sz002143,高金食品,2009年年度报告_(2452k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876417.PDF
2009,sz000716,ST 南 方,2009年年度报告_(404k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876382.PDF
2009,sz000498,*ST 丹化,2009年年度报告_(2411k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876347.PDF
2009,sz600966,博汇纸业,2009年年度报告_(761k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876330.PDF
2009,sz600887,*ST伊利,2009年年度报告_(681k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876328.PDF
2009,sz600816,安信信托,2009年年度报告_(1773k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876326.PDF
2009,sz600536,中国软件,2009年年度报告_(804k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876324.PDF
2009,sz600476,湘邮科技,2009年年度报告_(746k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876322.PDF
2009,sz600336,澳柯玛,2009年年度报告_(660k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876320.PDF
2009,sz600075,新疆天业,2009年年度报告_(741k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876318.PDF
2009,sz600005,武钢股份,2009年年度报告_(945k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876316.PDF
2009,sz000761,本钢板材,2009年年度报告_(3528k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876267.PDF
2009,sz000555,ST 太 光,2009年年度报告_(817k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876228.PDF
2009,sz000796,宝商集团,2009年年度报告_(2117k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876201.PDF
2009,sz000886,海南高速,2009年年度报告_(645k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876164.PDF
2009,sz002008,大族激光,2009年年度报告_(900k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876077.PDF
2009,sz002010,传化股份,2009年年度报告_(654k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876061.PDF
2009,sz000587,S*ST光明,2009年年度报告_(862k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57876047.PDF
2009,sz002154,报 喜 鸟,2009年年度报告_(1830k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875974.PDF
2009,sz002223,鱼跃医疗,2009年年度报告_(2369k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875889.PDF
2009,sz002012,凯恩股份,2009年年度报告_(739k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875865.PDF
2009,sz601390,中国中铁,2009年年度报告_(7438k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875825.PDF
2009,sz600678,ST金顶,2009年年度报告_(1938k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875819.PDF
2009,sz601958,金钼股份,2009年年度报告_(792k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875810.PDF
2009,sz601106,中国一重,2009年年度报告_(654k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875807.PDF
2009,sz600889,南京化纤,2009年年度报告_(642k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875805.PDF
2009,sz600802,福建水泥,2009年年度报告_(825k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875803.PDF
2009,sz600731,湖南海利,2009年年度报告_(622k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875801.PDF
2009,sz600695,大江股份,2009年年度报告_(1737k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875799.PDF
2009,sz600526,菲达环保,2009年年度报告_(676k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875796.PDF
2009,sz600489,中金黄金,2009年年度报告_(2205k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875794.PDF
2009,sz600448,华纺股份,2009年年度报告_(539k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875792.PDF
2009,sz600373,鑫新股份,2009年年度报告_(526k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875790.PDF
2009,sz600363,联创光电,2009年年度报告_(625k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875788.PDF
2009,sz600311,荣华实业,2009年年度报告_(808k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875786.PDF
2009,sz600281,太化股份,2009年年度报告_(1623k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875784.PDF
2009,sz600157,鲁润股份,2009年年度报告_(1604k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875782.PDF
2009,sz600141,兴发集团,2009年年度报告_(1034k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875780.PDF
2009,sz600062,双鹤药业,2009年年度报告_(2508k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875778.PDF
2009,sz002034,美 欣 达,2009年年度报告_(926k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875751.PDF
2009,sz002288,超华科技,2009年年度报告_(683k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875721.PDF
2009,sz000782,美达股份,2009年年度报告_(1920k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875601.PDF
2009,sz000338,潍柴动力,2009年年度报告_(826k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875587.PDF
2009,sz000099,中信海直,2009年年度报告_(1199k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875566.PDF
2009,sz000738,ST 宇 航,2009年年度报告_(350k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875548.PDF
2009,sz200706,瓦 轴Ｂ,2009年年度报告_(2069k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875532.PDF
2009,sz000850,华茂股份,2009年年度报告_(763k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875517.PDF
2009,sz000035,ST 科 健,2009年年度报告_(722k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875441.PDF
2009,sz000503,海虹控股,2009年年度报告_(3872k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875180.PDF
2009,sz000762,西藏矿业,2009年年度报告_(1970k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57875066.PDF
2009,sz000967,上风高科,2009年年度报告_(942k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57874959.PDF
2009,sz000880,潍柴重机,2009年年度报告_(500k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-27/57874709.PDF
2009,sz430052,斯福泰克,2009年年度报告_(803k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57875073.PDF
2009,sz430036,鼎普科技,2009年年度报告_(697k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57874220.PDF
2009,sz430027,北科光大,2009年年度报告_(474k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57873960.PDF
2009,sz430040,康斯特,2009年年度报告_(403k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57873930.PDF
2009,sz601398,工商银行,2009年年度报告_(2451k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57870663.PDF
2009,sz600188,兖州煤业,2009年年度报告(H股)_(1518k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57870572.PDF
2009,sz600704,中大股份,2009年年度报告(修订版)_(794k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57870688.PDF
2009,sz600031,三一重工,2009年年度报告_(834k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57870686.PDF
2009,sz601179,中国西电,2009年年度报告_(2236k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57870466.PDF
2009,sz600814,杭州解百,2009年年度报告_(620k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57870464.PDF
2009,sz600466,迪康药业,2009年年度报告_(602k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57870462.PDF
2009,sz600288,大恒科技,2009年年度报告_(594k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57870460.PDF
2009,sz600188,兖州煤业,2009年年度报告_(5988k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57870458.PDF
2009,sz000526,旭飞投资,2009年年度报告_(464k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57865153.PDF
2009,sz000709,河北钢铁,2009年年度报告_(1050k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57864618.PDF
2009,sz000638,万方地产,2009年年度报告_(825k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57864550.PDF
2009,sz000995,*ST皇台,2009年年度报告_(1611k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57864535.PDF
2009,sz000976,春晖股份,2009年年度报告_(566k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57864512.PDF
2009,sz000563,陕国投Ａ,2009年年度报告_(457k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57864467.PDF
2009,sz002348,高乐股份,2009年年度报告_(647k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57864425.PDF
2009,sz000616,亿城股份,2009年年度报告_(1874k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57864193.PDF
2009,sz000677,山东海龙,2009年年度报告_(1387k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-26/57863889.PDF
2009,sz002198,嘉应制药,2009年年度报告_(529k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57863946.PDF
2009,sz002239,金 飞 达,2009年年度报告_(721k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57863446.PDF
2009,sz000760,博盈投资,2009年年度报告_(1849k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864995.PDF
2009,sz000038,*ST 大通,2009年年度报告_(546k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864076.PDF
2009,sz600221,海南航空,2009年年度报告(修订版)_(734k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57869977.PDF
2009,sz900935,阳晨Ｂ股,2009年年度报告_(535k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57865505.PDF
2009,sz600763,通策医疗,2009年年度报告_(540k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57865425.PDF
2009,sz600479,千金药业,2009年年度报告_(842k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57865423.PDF
2009,sz600797,浙大网新,2009年年度报告_(879k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57865422.PDF
2009,sz600209,罗顿发展,2009年年度报告_(580k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57865421.PDF
2009,sz600543,莫高股份,2009年年度报告_(485k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57865171.PDF
2009,sz600532,华阳科技,2009年年度报告_(564k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57865169.PDF
2009,sz600127,金健米业,2009年年度报告_(627k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57865166.PDF
2009,sz601099,太平洋,2009年年度报告_(717k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864798.PDF
2009,sz600877,中国嘉陵,2009年年度报告_(764k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864796.PDF
2009,sz600863,内蒙华电,2009年年度报告_(1744k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864794.PDF
2009,sz600831,广电网络,2009年年度报告_(738k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864792.PDF
2009,sz600778,友好集团,2009年年度报告_(681k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864790.PDF
2009,sz600730,中国高科,2009年年度报告_(657k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864788.PDF
2009,sz600679,金山开发,2009年年度报告_(591k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864786.PDF
2009,sz600652,爱使股份,2009年年度报告_(583k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864784.PDF
2009,sz600640,中卫国脉,2009年年度报告_(521k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864782.PDF
2009,sz600498,烽火通信,2009年年度报告_(1214k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864780.PDF
2009,sz600455,交大博通,2009年年度报告_(683k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864778.PDF
2009,sz600432,吉恩镍业,2009年年度报告_(806k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864776.PDF
2009,sz600429,三元股份,2009年年度报告_(968k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864774.PDF
2009,sz600319,亚星化学,2009年年度报告_(586k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864772.PDF
2009,sz600080,ST金花,2009年年度报告_(631k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864770.PDF
2009,sz600074,中达股份,2009年年度报告_(586k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864768.PDF
2009,sz000848,承德露露,2009年年度报告_(502k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864661.PDF
2009,sz002175,广陆数测,2009年年度报告_(1795k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864636.PDF
2009,sz000505,*ST珠江,2009年年度报告_(384k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864581.PDF
2009,sz000021,长城开发,2009年年度报告_(2943k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864405.PDF
2009,sz002180,万 力 达,2009年年度报告_(691k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864348.PDF
2009,sz000420,吉林化纤,2009年年度报告_(2189k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864302.PDF
2009,sz000676,思达高科,2009年年度报告_(727k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864234.PDF
2009,sz000538,云南白药,2009年年度报告_(937k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864218.PDF
2009,sz000066,长城电脑,2009年年度报告_(3616k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864168.PDF
2009,sz000895,双汇发展,2009年年度报告_(2516k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57864122.PDF
2009,sz000048,ST康达尔,2009年年度报告_(537k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57863908.PDF
2009,sz000518,*ST生物,2009年年度报告_(4214k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57863673.PDF
2009,sz000548,湖南投资,2009年年度报告_(19173k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57863631.PDF
2009,sz002003,伟星股份,2009年年度报告_(719k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57863286.PDF
2009,sz000681,*ST 远东,2009年年度报告_(1120k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57862995.PDF
2009,sz000663,永安林业,2009年年度报告_(478k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-24/57862640.PDF
2009,sz400011,中浩Ａ 3,2009年年度报告_(412k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57862756.PDF
2009,sz430062,中科国信,2009年年度报告_(422k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57861621.PDF
2009,sz000423,东阿阿胶,2009年年度报告_(1066k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57855930.PDF
2009,sz002206,海 利 得,2009年年度报告_(683k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57855894.PDF
2009,sz601898,中煤能源,2009年年度报告_(18395k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857563.PDF
2009,sz600098,广州控股,2009年年度报告_(3137k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857556.PDF
2009,sz601919,中国远洋,2009年年度报告_(1710k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857435.PDF
2009,sz601111,中国国航,2009年年度报告_(5843k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857432.PDF
2009,sz601005,重庆钢铁,2009年年度报告_(1424k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857430.PDF
2009,sz600508,上海能源,2009年年度报告_(813k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857428.PDF
2009,sz601766,中国南车,2009年年度报告_(3652k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857264.PDF
2009,sz600744,华银电力,2009年年度报告_(701k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857224.PDF
2009,sz600833,第一医药,2009年年度报告_(590k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857220.PDF
2009,sz600636,三爱富,2009年年度报告_(605k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857218.PDF
2009,sz600385,ST金泰,2009年年度报告_(523k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857216.PDF
2009,sz600083,ST博信,2009年年度报告_(557k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857214.PDF
2009,sz601333,广深铁路,2009年年度报告_(3676k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857054.PDF
2009,sz600360,华微电子,2009年年度报告_(751k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857052.PDF
2009,sz601117,中国化学,2009年年度报告_(779k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857044.PDF
2009,sz600733,S前锋,2009年年度报告_(1583k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857042.PDF
2009,sz600726,华电能源,2009年年度报告_(592k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857041.PDF
2009,sz600462,ST石岘,2009年年度报告_(532k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857039.PDF
2009,sz600422,昆明制药,2009年年度报告_(718k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857037.PDF
2009,sz600348,国阳新能,2009年年度报告_(2592k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857034.PDF
2009,sz600301,南化股份,2009年年度报告_(594k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857032.PDF
2009,sz600163,福建南纸,2009年年度报告_(698k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857031.PDF
2009,sz600121,郑州煤电,2009年年度报告_(552k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57857029.PDF
2009,sz000818,*ST锦化,2009年年度报告_(719k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856950.PDF
2009,sz000584,友利控股,2009年年度报告_(390k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856897.PDF
2009,sz000806,银河科技,2009年年度报告_(830k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856872.PDF
2009,sz000610,西安旅游,2009年年度报告_(824k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856847.PDF
2009,sz002267,陕天然气,2009年年度报告_(859k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856800.PDF
2009,sz000516,开元控股,2009年年度报告_(373k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856682.PDF
2009,sz002098,浔兴股份,2009年年度报告_(549k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856658.PDF
2009,sz002102,冠福家用,2009年年度报告_(887k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856630.PDF
2009,sz200771,杭汽轮Ｂ,2009年年度报告_(1488k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856624.PDF
2009,sz002246,北化股份,2009年年度报告_(902k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856553.PDF
2009,sz000802,北京旅游,2009年年度报告_(1631k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856476.PDF
2009,sz002040,南 京 港,2009年年度报告_(633k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856393.PDF
2009,sz000797,中国武夷,2009年年度报告_(1282k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856360.PDF
2009,sz000723,美锦能源,2009年年度报告_(297k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856327.PDF
2009,sz002036,宜科科技,2009年年度报告_(1591k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856230.PDF
2009,sz000920,南方汇通,2009年年度报告_(1513k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856193.PDF
2009,sz000530,大冷股份,2009年年度报告_(2498k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856149.PDF
2009,sz000780,平庄能源,2009年年度报告_(625k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856104.PDF
2009,sz000877,天山股份,2009年年度报告_(2373k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856086.PDF
2009,sz002063,远光软件,2009年年度报告_(759k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856054.PDF
2009,sz000811,烟台冰轮,2009年年度报告_(625k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57856028.PDF
2009,sz000925,众合机电,2009年年度报告_(754k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57855966.PDF
2009,sz000928,中钢吉炭,2009年年度报告_(636k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-23/57855873.PDF
2009,sz430053,国学时代,2009年年度报告_(379k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57855799.PDF
2009,sz430043,世纪东方,2009年年度报告_(549k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57854996.PDF
2009,sz000069,华侨城Ａ,2009年年度报告_(63245k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849395.PDF
2009,sz600035,楚天高速,2009年年度报告_(586k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57850555.PDF
2009,sz000523,广州浪奇,2009年年度报告_(379k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57850053.PDF
2009,sz000975,科 学 城,2009年年度报告_(2121k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57850025.PDF
2009,sz002176,江特电机,2009年年度报告_(809k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57850013.PDF
2009,sz002144,宏达经编,2009年年度报告_(710k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849417.PDF
2009,sz000504,赛迪传媒,2009年年度报告_(672k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849295.PDF
2009,sz600780,通宝能源,2009年年度报告(修订版)_(693k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57850403.PDF
2009,sz601866,中海集运,2009年年度报告_(760k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57850400.PDF
2009,sz601003,柳钢股份,2009年年度报告_(627k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57850153.PDF
2009,sz002038,双鹭药业,2009年年度报告_(959k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849878.PDF
2009,sz000049,德赛电池,2009年年度报告_(756k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849748.PDF
2009,sz000935,ST 双 马,2009年年度报告_(914k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849705.PDF
2009,sz200053,深基地Ｂ,2009年年度报告_(3300k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849675.PDF
2009,sz600559,老白干酒,2009年年度报告_(613k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849670.PDF
2009,sz600555,九龙山,2009年年度报告_(1849k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849635.PDF
2009,sz601001,大同煤业,2009年年度报告_(629k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849632.PDF
2009,sz600892,ST湖科,2009年年度报告_(506k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849630.PDF
2009,sz600832,东方明珠,2009年年度报告_(694k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849627.PDF
2009,sz600787,中储股份,2009年年度报告_(1030k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849624.PDF
2009,sz600777,新潮实业,2009年年度报告_(588k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849622.PDF
2009,sz600769,祥龙电业,2009年年度报告_(471k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849620.PDF
2009,sz600767,运盛实业,2009年年度报告_(609k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849618.PDF
2009,sz600647,同达创业,2009年年度报告_(656k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849616.PDF
2009,sz600610,SST中纺,2009年年度报告_(531k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849613.PDF
2009,sz600518,康美药业,2009年年度报告_(696k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849610.PDF
2009,sz600215,长春经开,2009年年度报告_(696k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849608.PDF
2009,sz000058,深 赛 格,2009年年度报告_(4353k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849527.PDF
2009,sz000061,农 产 品,2009年年度报告_(1891k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849468.PDF
2009,sz002287,奇正藏药,2009年年度报告_(1337k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849373.PDF
2009,sz000673,ST大水,2009年年度报告_(543k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849257.PDF
2009,sz000652,泰达股份,2009年年度报告_(480k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849187.PDF
2009,sz000581,威孚高科,2009年年度报告_(2049k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849167.PDF
2009,sz000019,深深宝Ａ,2009年年度报告_(763k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57849000.PDF
2009,sz002022,科华生物,2009年年度报告_(2220k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57848972.PDF
2009,sz000429,粤高速Ａ,2009年年度报告_(731k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57848947.PDF
2009,sz002110,三钢闽光,2009年年度报告_(995k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57848851.PDF
2009,sz000753,漳州发展,2009年年度报告_(562k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57848812.PDF
2009,sz002184,海得控制,2009年年度报告_(703k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57848761.PDF
2009,sz000626,如意集团,2009年年度报告_(364k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57848715.PDF
2009,sz002196,方正电机,2009年年度报告_(616k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57848531.PDF
2009,sz002078,太阳纸业,2009年年度报告_(1829k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57848488.PDF
2009,sz002269,美邦服饰,2009年年度报告_(4275k).PDF,http://static.cninfo.com.cn/finalpage/2010-04-22/57848256.PDF
